Notification ID,Alarm Number,Alarm Type,Severity,Alarm Time,Probable Cause,Probable Cause Code,Alarm Text,Distinguished Name,Object Class,Acknowledgement State,Acknowledgement Time/UnAcknowledgement Time,Acknowledgement User,Cancel State,Cancel Time,Cancel User,Name,Maintenance Region Name,Site Name,Site Priority,Site Address,Extra Information,Diagnostic Info,User Additional Information,Supplementary Information,Additional Information 1,Additional Information 2,Additional Information 3,Correlation Indicator,Notes Indicator,Trouble Ticket Indicator,Alarm Sound,Instance Counter,Consecutive Number,Alarm Insertion Time,Alarm Update Time,Controlling Object Name,Origin Alarm Time,Origin Alarm Update Time,Origin Acknowledgement/UnAcknowledgement Time,Origin Cancel Time
17573,7607,Communication,Major,2020-06-18 13:19:05,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-402055/BCF-106/BTS-188/TRX-5,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,89226303,2020-06-18 13:19:04,2020-06-18 13:19:05,,2020-06-18 13:19:05 +05:00,2020-06-18 13:19:05 +05:00,,
5b4fc05af76f7ed451fa52a537fe30929ce861bc,7116,Quality Of Service,Major,2020-06-18 13:19:03,Indeterminate,0,BASE STATION SERVICE PROBLEM,PLMN-PLMN/MRBTS-10576/EQM_R-1/APEQM_R-1/RMOD_R-4/ANTL_R-3,MRBTS,false,,,false,,,TS0576S_(1)_S0,,TS0576,null,,,2404 path=/SMOD_R-1(Left)/BBMOD_R-3(Left_Bottom)/rf1/RMOD_R-4/ant3 additionalFaultID=2404 ANTL-3,degraded_cells=GSM:188,RSSI difference between main and diversity paths exceed the threshold,,,,false,false,,false,1,89226309,2020-06-18 13:19:06,2020-06-18 13:19:03,,2020-06-18 13:19:03 +05:00,2020-06-18 13:19:03 +05:00,,
308968,71058,Communication,Critical,2020-06-18 14:22:01,Indeterminate,0,NE O&M CONNECTION FAILURE,PLMN-PLMN/MRBTS-628,MRBTS,false,,,false,,,NOKT01LT,,,null,,,Connection lost for IP=10.31.108.132,,,,,,false,false,,false,1,89237412,2020-06-18 14:22:02,2020-06-18 14:22:01,,2020-06-18 14:22:01 +05:00,2020-06-18 14:22:01 +05:00,,
04425f9770bff70d2813b3b3b833b3d2d39958eb,7109,Quality Of Service,Major,2020-06-18 14:21:21,Indeterminate,0,BASE STATION SECURITY PROBLEM,PLMN-PLMN/MRBTS-20000/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1,MRBTS,false,,,false,,,TEST_SBTS-2_PLAZA,,,null,,,61524 path=/SMOD_R-1(Left) serial_no=L1184412687 additionalFaultID=61524 SMOD-1,,SSH enabled,,,,false,false,,false,1,89238107,2020-06-18 14:26:03,2020-06-18 14:21:21,,2020-06-18 14:21:21 +05:00,2020-06-18 14:21:21 +05:00,,
d52f0a90af0a0e20d596e87ae3fa425083ea62e0,7112,Quality Of Service,Critical,2020-06-18 14:24:00,Indeterminate,0,BASE STATION CONFIGURATION PROBLEM,PLMN-PLMN/MRBTS-20000,MRBTS,false,,,false,,,TEST_SBTS-2_PLAZA,,,null,,,2414 additionalFaultID=2414 MRBTS-20000,faulty_cells=GSM:all,BSC does not respond to BTS initialization procedure,,,,false,false,,false,1,89238109,2020-06-18 14:26:03,2020-06-18 14:24:00,,2020-06-18 14:24:00 +05:00,2020-06-18 14:24:00 +05:00,,
18280,7744,Quality Of Service,Major,2020-06-18 21:31:50,Indeterminate,0,EXCESSIVE TCH INTERFERENCE,PLMN-PLMN/BSC-402055/BCF-161/BTS-821/TRX-1,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,,00 00 00 64 64 64 64 64 04 50d,,,,false,false,,false,1,89317246,2020-06-18 21:31:59,2020-06-18 21:31:50,,2020-06-18 21:31:50 +05:00,2020-06-18 21:31:50 +05:00,,
18283,7744,Quality Of Service,Major,2020-06-18 21:31:50,Indeterminate,0,EXCESSIVE TCH INTERFERENCE,PLMN-PLMN/BSC-402055/BCF-161/BTS-822/TRX-6,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,,64 64 64 64 64 64 64 64 04 50d,,,,false,false,,false,1,89317247,2020-06-18 21:31:59,2020-06-18 21:31:50,,2020-06-18 21:31:50 +05:00,2020-06-18 21:31:50 +05:00,,
18282,7744,Quality Of Service,Major,2020-06-18 21:31:50,Indeterminate,0,EXCESSIVE TCH INTERFERENCE,PLMN-PLMN/BSC-402055/BCF-161/BTS-822/TRX-5,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,,00 00 00 64 64 64 64 64 04 50d,,,,false,false,,false,1,89317252,2020-06-18 21:31:59,2020-06-18 21:31:50,,2020-06-18 21:31:50 +05:00,2020-06-18 21:31:50 +05:00,,
18281,7744,Quality Of Service,Major,2020-06-18 21:31:50,Indeterminate,0,EXCESSIVE TCH INTERFERENCE,PLMN-PLMN/BSC-402055/BCF-161/BTS-821/TRX-2,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,,64 64 64 64 64 64 64 64 04 50d,,,,false,false,,false,1,89317253,2020-06-18 21:31:59,2020-06-18 21:31:50,,2020-06-18 21:31:50 +05:00,2020-06-18 21:31:50 +05:00,,
d039c2d10592e4d52679635f5aca9f145662e7ba,7116,Quality Of Service,Major,2020-06-19 07:49:44,Indeterminate,0,BASE STATION SERVICE PROBLEM,PLMN-PLMN/MRBTS-10227/EQM_R-1/APEQM_R-1/RMOD_R-4/ANTL_R-4,MRBTS,false,,,false,,,TS0227S_S0,,TS0227,null,,,134 path=/SMOD_R-1/bbext1/BBMOD_R-1/rf3/RMOD_R-4/ant4 additionalFaultID=134 ANTL-4,degraded_cells=WCDMA:12,Rx signal level failure,,,,false,false,,false,1,89412842,2020-06-19 07:49:46,2020-06-19 07:49:44,,2020-06-19 07:49:44 +05:00,2020-06-19 07:49:44 +05:00,,
078257399b9bbba396561cad431c7f8c93ae8221,7116,Quality Of Service,Major,2020-06-19 07:49:46,Indeterminate,0,BASE STATION SERVICE PROBLEM,PLMN-PLMN/MRBTS-10227/EQM_R-1/APEQM_R-1/RMOD_R-4/ANTL_R-3,MRBTS,false,,,false,,,TS0227S_S0,,TS0227,null,,,134 path=/SMOD_R-1/bbext1/BBMOD_R-1/rf3/RMOD_R-4/ant3 additionalFaultID=134 ANTL-3,degraded_cells=WCDMA:12,Rx signal level failure,,,,false,false,,false,1,89412866,2020-06-19 07:49:56,2020-06-19 07:49:46,,2020-06-19 07:49:46 +05:00,2020-06-19 07:49:46 +05:00,,
4449047,9047,Communication,Critical,2020-06-19 13:14:44,Loss Of Signal,8,NE3SWS AGENT NOT RESPONDING TO REQUESTS,PLMN-PLMN/MRBTS-388,MRBTS,false,,,false,,,TS0388S_(129)_ASR_MUX_S0,,TS0388,null,,,,,Operation timed out [URL:http://mrbts-388.r04.netact.ucell.uz:8080/NE3S/1.0/],,,,false,false,,false,1617,89470774,2020-06-19 13:14:44,2020-07-06 09:14:44,,2020-07-06 09:14:44 +05:00,2020-07-06 09:14:44 +05:00,,
22e9082bf742718cf9ce788e0c188910b0772a55,7103,Environmental,Major,2020-06-19 16:58:59,Indeterminate,0,10. Door open,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-7,MRBTS,false,,,false,,,TS1712S,,,null,,,1409 path=/SMOD_R-1/EAC_R-7 additionalFaultID=1409 EAC_IN-10,affected_cells=none,10. Door open,,,,false,false,,false,1,89516784,2020-06-19 17:00:54,2020-06-19 16:58:59,,2020-06-19 16:58:59 +05:00,2020-06-19 16:58:59 +05:00,,
42a1578f81a844a064875db6a45812f66e5e6c80,7109,Quality Of Service,Major,2020-06-19 16:58:59,Indeterminate,0,BASE STATION SECURITY PROBLEM,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1,MRBTS,false,,,false,,,TS1712S,,,null,,,61649 path=/SMOD_R-1 serial_no=F7170542454 additionalFaultID=61649 SMOD-1,,LMP access via port 50127,,,,false,false,,false,1,89516785,2020-06-19 17:00:54,2020-06-19 16:58:59,,2020-06-19 16:58:59 +05:00,2020-06-19 16:58:59 +05:00,,
1aaecc9d9c4bc16e763d93fd7753908ccaae8817,7113,Quality Of Service,Major,2020-06-19 17:04:05,Indeterminate,0,BASE STATION ANTENNA LINE PROBLEM,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/ALD_R-3/RETU_R-1,MRBTS,false,,,false,,,TS1712S,,,null,,,4142 path=/SMOD_R-1/bbext1/BBMOD_R-1/rf3/RMOD_R-2/RETU_R-1 serial_no=M0994E4012X10469r additionalFaultID=4142 RETU-1,degraded_cells=GSM:181,3GPP/AISG communication administratively disabled,,,,false,false,,false,1,89517354,2020-06-19 17:04:13,2020-06-19 17:04:05,,2020-06-19 17:04:05 +05:00,2020-06-19 17:04:05 +05:00,,
3cb5176b2471fca2c066dab43ab5e46374084f71,7113,Quality Of Service,Major,2020-06-19 17:04:07,Indeterminate,0,BASE STATION ANTENNA LINE PROBLEM,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/ALD_R-6/RETU_R-1,MRBTS,false,,,false,,,TS1712S,,,null,,,4142 path=/SMOD_R-1/bbext1/BBMOD_R-1/rf3/RMOD_R-2/RETU_R-1 serial_no=M0994E4012Y5589bT additionalFaultID=4142 RETU-1,degraded_cells=GSM:184;LTE:21,3GPP/AISG communication administratively disabled,,,,false,false,,false,1,89517356,2020-06-19 17:04:13,2020-06-19 17:04:07,,2020-06-19 17:04:07 +05:00,2020-06-19 17:04:07 +05:00,,
1e6bc6c67498ae645ee6cafe2a8e07e0a2bde4da,7113,Quality Of Service,Major,2020-06-19 17:04:07,Indeterminate,0,BASE STATION ANTENNA LINE PROBLEM,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/ALD_R-4/RETU_R-1,MRBTS,false,,,false,,,TS1712S,,,null,,,4142 path=/SMOD_R-1/bbext1/BBMOD_R-1/rf3/RMOD_R-2/RETU_R-1 serial_no=M0994E40130385bbB additionalFaultID=4142 RETU-1,"degraded_cells=WCDMA:11,21",3GPP/AISG communication administratively disabled,,,,false,false,,false,1,89517357,2020-06-19 17:04:13,2020-06-19 17:04:07,,2020-06-19 17:04:07 +05:00,2020-06-19 17:04:07 +05:00,,
1eb3b9b6c46a0afde7fa25519465b156d1743f96,7113,Quality Of Service,Major,2020-06-19 17:05:00,Indeterminate,0,BASE STATION ANTENNA LINE PROBLEM,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/ALD_R-7/RETU_R-1,MRBTS,false,,,false,,,TS1712S,,,null,,,4142 path=/SMOD_R-1/bbext1/BBMOD_R-1/rf3/RMOD_R-2/RETU_R-1 serial_no=M0994E4012F494bbB additionalFaultID=4142 RETU-1,"degraded_cells=WCDMA:12,22",3GPP/AISG communication administratively disabled,,,,false,false,,false,1,89517509,2020-06-19 17:05:03,2020-06-19 17:05:00,,2020-06-19 17:05:00 +05:00,2020-06-19 17:05:00 +05:00,,
f4dd0e5e54ce039f68da0ae1e8cd36a84c46fa1c,7113,Quality Of Service,Major,2020-06-19 17:05:00,Indeterminate,0,BASE STATION ANTENNA LINE PROBLEM,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/ALD_R-8/RETU_R-1,MRBTS,false,,,false,,,TS1712S,,,null,,,4142 path=/SMOD_R-1/rf_ext2/RMOD_R-1/RETU_R-1 serial_no=M0994E4012M801bbB additionalFaultID=4142 RETU-1,"degraded_cells=WCDMA:13,23",3GPP/AISG communication administratively disabled,,,,false,false,,false,1,89517510,2020-06-19 17:05:03,2020-06-19 17:05:00,,2020-06-19 17:05:00 +05:00,2020-06-19 17:05:00 +05:00,,
65737dea89c788e3ff5038b80bbcb57ab33fedce,7113,Quality Of Service,Major,2020-06-19 17:04:04,Indeterminate,0,BASE STATION ANTENNA LINE PROBLEM,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/ALD_R-1/RETU_R-1,MRBTS,false,,,false,,,TS1712S,,,null,,,4142 path=/SMOD_R-1/rf_ext2/RMOD_R-1/RETU_R-1 serial_no=M0994E4012L6433bT additionalFaultID=4142 RETU-1,degraded_cells=GSM:186;LTE:23,3GPP/AISG communication administratively disabled,,,,false,false,,false,1,89517511,2020-06-19 17:05:03,2020-06-19 17:04:04,,2020-06-19 17:04:04 +05:00,2020-06-19 17:04:04 +05:00,,
1f4f3e5bf03e0ecfc5978f5e58d13797190e8f8d,7113,Quality Of Service,Major,2020-06-19 17:04:04,Indeterminate,0,BASE STATION ANTENNA LINE PROBLEM,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/ALD_R-2/RETU_R-1,MRBTS,false,,,false,,,TS1712S,,,null,,,4142 path=/SMOD_R-1/rf_ext2/RMOD_R-1/RETU_R-1 serial_no=M0994E4012E4342bT additionalFaultID=4142 RETU-1,degraded_cells=GSM:185;LTE:22,3GPP/AISG communication administratively disabled,,,,false,false,,false,1,89517512,2020-06-19 17:05:03,2020-06-19 17:04:04,,2020-06-19 17:04:04 +05:00,2020-06-19 17:04:04 +05:00,,
805fc3a79981c86ecb7a3f76dde2ef45af597264,7113,Quality Of Service,Major,2020-06-19 17:04:06,Indeterminate,0,BASE STATION ANTENNA LINE PROBLEM,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/ALD_R-5/RETU_R-1,MRBTS,false,,,false,,,TS1712S,,,null,,,4142 path=/SMOD_R-1/rf_ext2/RMOD_R-1/RETU_R-1 serial_no=M0994E4012D93022r additionalFaultID=4142 RETU-1,degraded_cells=GSM:182,3GPP/AISG communication administratively disabled,,,,false,false,,false,1,89517513,2020-06-19 17:05:04,2020-06-19 17:04:06,,2020-06-19 17:04:06 +05:00,2020-06-19 17:04:06 +05:00,,
8f2ac611a1cb458b53ceb28422a70c8bcf256b17,7113,Quality Of Service,Major,2020-06-19 17:04:06,Indeterminate,0,BASE STATION ANTENNA LINE PROBLEM,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/ALD_R-9/RETU_R-1,MRBTS,false,,,false,,,TS1712S,,,null,,,4142 path=/SMOD_R-1/bbext1/BBMOD_R-1/rf3/RMOD_R-2/RETU_R-1 serial_no=M0994E4012K83883r additionalFaultID=4142 RETU-1,degraded_cells=GSM:183,3GPP/AISG communication administratively disabled,,,,false,false,,false,1,89517514,2020-06-19 17:05:04,2020-06-19 17:04:06,,2020-06-19 17:04:06 +05:00,2020-06-19 17:04:06 +05:00,,
8b78aebf83728532a6756dfc2196ba02bc67aa7f,7103,Environmental,Major,2020-06-19 17:19:51,Indeterminate,0,4. Temp High,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-11,MRBTS,false,,,false,,,TS1712S,,,null,,,1403 path=/SMOD_R-1/EAC_R-11 additionalFaultID=1403 EAC_IN-4,affected_cells=none,4. Temp High,,,,false,false,,false,1,89520339,2020-06-19 17:19:53,2020-06-19 17:19:51,,2020-06-19 17:19:51 +05:00,2020-06-19 17:19:51 +05:00,,
4f70aee251a87339d140cb534f2e0ebda7a1fad2,7113,Quality Of Service,Major,2020-06-19 17:42:19,Indeterminate,0,BASE STATION ANTENNA LINE PROBLEM,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/ALD_R-1/RETU_R-1,MRBTS,false,,,false,,,TS1712S,,,null,,,1842 unitName=SingleAntennaDevice path=/SMOD_R-1/bbext1/BBMOD_R-1/rf3/RMOD_R-2/RETU_R-1 serial_no=M0994E4012L6433bT additionalFaultID=1842 RETU-1,degraded_cells=GSM:186;LTE:23,RET Antenna control failure,,,,false,false,,false,1,89525407,2020-06-19 17:42:24,2020-06-19 17:42:19,,2020-06-19 17:42:19 +05:00,2020-06-19 17:42:19 +05:00,,
899204705ec3d480b1df36c33ab3a99defbd234c,7113,Quality Of Service,Major,2020-06-19 17:43:35,Indeterminate,0,BASE STATION ANTENNA LINE PROBLEM,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/ALD_R-6/RETU_R-1,MRBTS,false,,,false,,,TS1712S,,,null,,,1842 unitName=SingleAntennaDevice path=/SMOD_R-1/rf_ext2/RMOD_R-1/RETU_R-1 serial_no=M0994E4012Y5589bT additionalFaultID=1842 RETU-1,degraded_cells=GSM:184;LTE:21,RET Antenna control failure,,,,false,false,,false,1,89525590,2020-06-19 17:43:44,2020-06-19 17:43:35,,2020-06-19 17:43:35 +05:00,2020-06-19 17:43:35 +05:00,,
8bbdc5c08a0d8e6cc0774a5da3ae53e42989938a,7113,Quality Of Service,Major,2020-06-19 17:47:30,Indeterminate,0,BASE STATION ANTENNA LINE PROBLEM,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/ALD_R-2/RETU_R-1,MRBTS,false,,,false,,,TS1712S,,,null,,,1842 unitName=SingleAntennaDevice path=/SMOD_R-1/bbext1/BBMOD_R-1/rf3/RMOD_R-2/RETU_R-1 serial_no=M0994E4012E4342bT additionalFaultID=1842 RETU-1,degraded_cells=GSM:185;LTE:22,RET Antenna control failure,,,,false,false,,false,1,89526331,2020-06-19 17:47:34,2020-06-19 17:47:30,,2020-06-19 17:47:30 +05:00,2020-06-19 17:47:30 +05:00,,
295da4a5c2a8b74f4a4842d898841b2ea640459a,7113,Quality Of Service,Major,2020-06-19 17:48:51,Indeterminate,0,BASE STATION ANTENNA LINE PROBLEM,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/ALD_R-4/RETU_R-1,MRBTS,false,,,false,,,TS1712S,,,null,,,1842 unitName=SingleAntennaDevice path=/SMOD_R-1/bbext1/BBMOD_R-1/rf3/RMOD_R-2/RETU_R-1 serial_no=M0994E40130385bbB additionalFaultID=1842 RETU-1,"degraded_cells=WCDMA:11,21",RET Antenna control failure,,,,false,false,,false,1,89526692,2020-06-19 17:48:54,2020-06-19 17:48:51,,2020-06-19 17:48:51 +05:00,2020-06-19 17:48:51 +05:00,,
ffbed57ffda7301a2ff8af1d4e65e29abdee6283,7113,Quality Of Service,Major,2020-06-19 17:50:08,Indeterminate,0,BASE STATION ANTENNA LINE PROBLEM,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/ALD_R-8/RETU_R-1,MRBTS,false,,,false,,,TS1712S,,,null,,,1842 unitName=SingleAntennaDevice path=/SMOD_R-1/bbext1/BBMOD_R-1/rf3/RMOD_R-2/RETU_R-1 serial_no=M0994E4012M801bbB additionalFaultID=1842 RETU-1,"degraded_cells=WCDMA:13,23",RET Antenna control failure,,,,false,false,,false,1,89527074,2020-06-19 17:50:14,2020-06-19 17:50:08,,2020-06-19 17:50:08 +05:00,2020-06-19 17:50:08 +05:00,,
313b28b6d79fa25b00ed01c73f3fe5e36478f56f,7113,Quality Of Service,Major,2020-06-19 17:51:26,Indeterminate,0,BASE STATION ANTENNA LINE PROBLEM,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/ALD_R-7/RETU_R-1,MRBTS,false,,,false,,,TS1712S,,,null,,,1842 unitName=SingleAntennaDevice path=/SMOD_R-1/bbext1/BBMOD_R-1/rf3/RMOD_R-2/RETU_R-1 serial_no=M0994E4012F494bbB additionalFaultID=1842 RETU-1,"degraded_cells=WCDMA:12,22",RET Antenna control failure,,,,false,false,,false,1,89527452,2020-06-19 17:51:34,2020-06-19 17:51:26,,2020-06-19 17:51:26 +05:00,2020-06-19 17:51:26 +05:00,,
614818,69988,Quality Of Service,Major,2020-06-19 18:16:14,Alarm Indication Signal,1,Low UL quality,PLMN-PLMN/BSC-402056/BCF-237/BTS-182,BTS,false,,,false,,,TS1712G12,,,null,,,,,"PLMN/BSC/BCF/BTS;[{""severity"":""MAJOR"",""formula"":""${ulq_2a_5} <=88""}];[{""name"":""ulq_2a_5"",""value"":""84.98"",""updateTimestamp"":""Jun 19, 2020 12:00:00 PM""}];[{""coName"":{""BTS"":""TS1712G12"",""BSC"":""BSTSN10"",""BCF"":""TS1712GD""}}]",,,,false,false,,false,1,89532343,2020-06-19 18:16:14,2020-06-19 18:16:14,,2020-06-19 18:16:14 +05:00,2020-06-19 18:16:14 +05:00,,
ead1a785c5931a414b5c868f1d659a2c4aa1f2e4,7113,Quality Of Service,Major,2020-06-19 18:16:54,Indeterminate,0,BASE STATION ANTENNA LINE PROBLEM,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/ALD_R-3/RETU_R-1,MRBTS,false,,,false,,,TS1712S,,,null,,,1844 unitName=SingleAntennaDevice path=/SMOD_R-1/bbext1/BBMOD_R-1/rf3/RMOD_R-2/RETU_R-1 serial_no=M0994E4012X10469r additionalFaultID=1844 RETU-1,degraded_cells=GSM:181,RET Antenna control failure,,,,false,false,,false,1,89532538,2020-06-19 18:16:55,2020-06-19 18:16:54,,2020-06-19 18:16:54 +05:00,2020-06-19 18:16:54 +05:00,,
7d1dd6f42d6703916c4d3a693de9a7002111a32f,7113,Quality Of Service,Major,2020-06-19 18:18:10,Indeterminate,0,BASE STATION ANTENNA LINE PROBLEM,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/ALD_R-5/RETU_R-1,MRBTS,false,,,false,,,TS1712S,,,null,,,1844 unitName=SingleAntennaDevice path=/SMOD_R-1/bbext1/BBMOD_R-1/rf3/RMOD_R-2/RETU_R-1 serial_no=M0994E4012D93022r additionalFaultID=1844 RETU-1,degraded_cells=GSM:182,RET Antenna control failure,,,,false,false,,false,1,89532951,2020-06-19 18:18:14,2020-06-19 18:18:10,,2020-06-19 18:18:10 +05:00,2020-06-19 18:18:10 +05:00,,
53c9cae9b8abaedd6efa8c3d39a24ad9b92e7987,7113,Quality Of Service,Major,2020-06-19 18:19:27,Indeterminate,0,BASE STATION ANTENNA LINE PROBLEM,PLMN-PLMN/MRBTS-11712/EQM_R-1/APEQM_R-1/ALD_R-9/RETU_R-1,MRBTS,false,,,false,,,TS1712S,,,null,,,1844 unitName=SingleAntennaDevice path=/SMOD_R-1/bbext1/BBMOD_R-1/rf3/RMOD_R-2/RETU_R-1 serial_no=M0994E4012K83883r additionalFaultID=1844 RETU-1,degraded_cells=GSM:183,RET Antenna control failure,,,,false,false,,false,1,89533158,2020-06-19 18:19:34,2020-06-19 18:19:27,,2020-06-19 18:19:27 +05:00,2020-06-19 18:19:27 +05:00,,
988150dc95fff05a3cf74261dfb333321be8723d,7103,Environmental,Major,2020-06-19 21:25:13,Indeterminate,0,10. Door open,PLMN-PLMN/MRBTS-11602/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-2,MRBTS,false,,,false,,,TS1602S_ASR_S0,,TS1602,null,,,1409 path=/SMOD_R-1(Left)/EAC_R-2 additionalFaultID=1409 EAC_IN-10,affected_cells=none,10. Door open,,,,false,false,,false,1,89564352,2020-06-19 21:25:15,2020-06-19 21:25:13,,2020-06-19 21:25:13 +05:00,2020-06-19 21:25:13 +05:00,,
19002,7729,Processing,Critical,2020-06-20 00:40:50,Indeterminate,0,RADIO NETWORK RECOVERY FAILED,PLMN-PLMN/BSC-407969/BCF-360,BCF,false,,,false,,,TS2357GD_S1,,TS2357,null,,,FF FF FF FF FF FF,,65535d FFFF FFFF 01 11356d,,,,false,false,,false,1,89602548,2020-06-20 00:41:02,2020-06-20 00:40:50,,2020-06-20 00:40:50 +05:00,2020-06-20 00:40:50 +05:00,,
9255,9255,Processing,Minor,2020-06-20 01:00:34,Indeterminate,0,Alarm Database upload Failure.,PLMN-PLMN/MRBTS-388,MRBTS,false,,,false,,,TS0388S_(129)_ASR_MUX_S0,,TS0388,null,,,,55550,:,,,,false,false,,false,1,89608691,2020-06-20 01:00:34,2020-06-20 01:00:34,,2020-06-20 01:00:34 +05:00,2020-06-20 01:00:34 +05:00,,
61972,7729,Processing,Critical,2020-06-20 02:25:39,Indeterminate,0,RADIO NETWORK RECOVERY FAILED,PLMN-PLMN/BSC-407971/BCF-1110,BCF,false,,,false,,,FR0249GD_(7)_FG_S0,,FR0249,null,,,FF FF FF FF FF FF,,65535d FFFF FFFF 01 11356d,,,,false,false,,false,1,89631664,2020-06-20 02:26:55,2020-06-20 02:25:39,,2020-06-20 02:25:39 +05:00,2020-06-20 02:25:39 +05:00,,
26904,7607,Communication,Major,2020-06-20 11:18:06,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-402054/BCF-251/BTS-599/TRX-6,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,89732172,2020-06-20 11:18:05,2020-06-20 11:18:06,,2020-06-20 11:18:06 +05:00,2020-06-20 11:18:06 +05:00,,
36e0a8afdce475e61a42081533e626d67cd4b2ee,7108,Quality Of Service,Major,2020-06-20 18:05:41,Indeterminate,0,BASE STATION SYNCHRONIZATION PROBLEM,PLMN-PLMN/MRBTS-12125/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1,MRBTS,false,,,false,,,TS2125S_S2,,TS2125,null,,,4298 path=/SMOD_R-1 serial_no=NK161361672 additionalFaultID=4298 SMOD-1,degraded_cells=GSM:all;LTE:all;WCDMA:all,ToP reference missing,,,,false,false,,false,1,89810137,2020-06-20 18:05:49,2020-06-20 18:05:41,,2020-06-20 18:05:41 +05:00,2020-06-20 18:05:41 +05:00,,
00884c94dfc79c7a52e7431fa907c71911a76d84,7103,Environmental,Critical,2020-06-20 18:35:19,Indeterminate,0,2. Mains low,PLMN-PLMN/MRBTS-12406/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-8,MRBTS,false,,,false,,,TS2406S_S0,,TS2406,null,,,1401 path=/SMOD_R-1(Left)/EAC_R-8 additionalFaultID=1401 EAC_IN-2,affected_cells=none,2. Mains low,,,,false,false,,false,1,89815389,2020-06-20 18:35:21,2020-06-20 18:35:19,,2020-06-20 18:35:19 +05:00,2020-06-20 18:35:19 +05:00,,
262657f548b4430f8b8a65f64b48cb3a7a05d3de,7103,Environmental,Critical,2020-06-20 18:35:19,Indeterminate,0,6. Mains power,PLMN-PLMN/MRBTS-12406/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-9,MRBTS,false,,,false,,,TS2406S_S0,,TS2406,null,,,1405 path=/SMOD_R-1(Left)/EAC_R-9 additionalFaultID=1405 EAC_IN-6,affected_cells=none,6. Mains power,,,,false,false,,false,1,89815390,2020-06-20 18:35:21,2020-06-20 18:35:19,,2020-06-20 18:35:19 +05:00,2020-06-20 18:35:19 +05:00,,
82258a557210b74551db8f9c39dc7532249b4485,7103,Environmental,Critical,2020-06-20 18:35:23,Indeterminate,0,1. No phase,PLMN-PLMN/MRBTS-12406/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-1,MRBTS,false,,,false,,,TS2406S_S0,,TS2406,null,,,1400 path=/SMOD_R-1(Left)/EAC_R-1 additionalFaultID=1400 EAC_IN-1,affected_cells=none,1. No phase,,,,false,false,,false,1,89815417,2020-06-20 18:35:31,2020-06-20 18:35:23,,2020-06-20 18:35:23 +05:00,2020-06-20 18:35:23 +05:00,,
